id,iati_identifier,climate_label
14215,GB-1-201884-118,No adaptation or mitigation as a principle or significant objective
14216,GB-GOV-3-PAP-PHM-002210,No adaptation or mitigation as a principle or significant objective
14217,GB-1-204052-101,No adaptation or mitigation as a principle or significant objective
14218,GB-1-202247-101,No adaptation or mitigation as a principle or significant objective
14219,GB-GOV-1-301319-103,No adaptation or mitigation as a principle or significant objective
14220,GB-1-200624,No adaptation or mitigation as a principle or significant objective
14221,GB-GOV-3-Westminster-Foundation-for-Democracy,No adaptation or mitigation as a principle or significant objective
14222,GB-1-114044,No adaptation or mitigation as a principle or significant objective
14223,GB-1-202982,No adaptation or mitigation as a principle or significant objective
14224,GB-GOV-1-300751-105,Adaptation or mitigation as a principle or significant objective
14225,GB-GOV-3-Economic Security and Opportunity-PS,No adaptation or mitigation as a principle or significant objective
14226,GB-1-203809-119,No adaptation or mitigation as a principle or significant objective
14227,GB-1-114133-115,No adaptation or mitigation as a principle or significant objective
14228,GB-GOV-1-300358-139,No adaptation or mitigation as a principle or significant objective
14229,GB-GOV-3-PF-CHP-912004,No adaptation or mitigation as a principle or significant objective
14230,GB-GOV-3-PPF-EDD-000003,No adaptation or mitigation as a principle or significant objective
14231,GB-1-114133,No adaptation or mitigation as a principle or significant objective
14232,GB-GOV-1-300708-410,No adaptation or mitigation as a principle or significant objective
14233,GB-1-202634,No adaptation or mitigation as a principle or significant objective
14234,GB-1-201900-102,No adaptation or mitigation as a principle or significant objective
14235,GB-1-204287-101,No adaptation or mitigation as a principle or significant objective
14236,GB-GOV-1-301374-101,No adaptation or mitigation as a principle or significant objective
14237,GB-1-114428-102,No adaptation or mitigation as a principle or significant objective
14238,GB-1-113401-103,No adaptation or mitigation as a principle or significant objective
14239,GB-GOV-3-PPF-BRB-000016,No adaptation or mitigation as a principle or significant objective
14240,GB-GOV-1-300417-105,No adaptation or mitigation as a principle or significant objective
14241,GB-1-200784,No adaptation or mitigation as a principle or significant objective
14242,GB-GOV-1-301000-108,Adaptation or mitigation as a principle or significant objective
14243,GB-GOV-1-300266-105,No adaptation or mitigation as a principle or significant objective
14244,GB-1-201225-105,No adaptation or mitigation as a principle or significant objective
14245,GB-1-200787-106,No adaptation or mitigation as a principle or significant objective
14246,GB-1-204458-102,No adaptation or mitigation as a principle or significant objective
14247,GB-1-203714,No adaptation or mitigation as a principle or significant objective
14248,GB-1-203760-101,No adaptation or mitigation as a principle or significant objective
14249,GB-1-200967,No adaptation or mitigation as a principle or significant objective
14250,GB-1-204238-105,No adaptation or mitigation as a principle or significant objective
14251,GB-1-205191-105,No adaptation or mitigation as a principle or significant objective
14252,GB-1-114472-101,No adaptation or mitigation as a principle or significant objective
14253,GB-GOV-3-PPF-CHP-000156,No adaptation or mitigation as a principle or significant objective
14254,GB-GOV-3-HRRBIS-MW-FY19/20,No adaptation or mitigation as a principle or significant objective
14255,GB-1-201780-110,No adaptation or mitigation as a principle or significant objective
14256,GB-1-114228-101,No adaptation or mitigation as a principle or significant objective
14257,GB-1-200267-104,No adaptation or mitigation as a principle or significant objective
14258,GB-GOV-1-300511-104,No adaptation or mitigation as a principle or significant objective
14259,GB-1-203669,No adaptation or mitigation as a principle or significant objective
14260,GB-1-114527,No adaptation or mitigation as a principle or significant objective
14261,GB-1-204925-101,No adaptation or mitigation as a principle or significant objective
14262,GB-GOV-3-PF-CHP-922003,No adaptation or mitigation as a principle or significant objective
14263,GB-GOV-1-300725-102,No adaptation or mitigation as a principle or significant objective
14264,GB-GOV-1-300528-101,No adaptation or mitigation as a principle or significant objective
14265,GB-1-203593-101,No adaptation or mitigation as a principle or significant objective
14266,GB-1-200135-103,No adaptation or mitigation as a principle or significant objective
14267,GB-GOV-1-300602,No adaptation or mitigation as a principle or significant objective
14268,GB-GOV-3-WP1495,No adaptation or mitigation as a principle or significant objective
14269,GB-GOV-1-300874-106,No adaptation or mitigation as a principle or significant objective
14270,GB-GOV-3-PSA-IND-400018,No adaptation or mitigation as a principle or significant objective
14271,GB-GOV-3-PEA-KYE-200004,No adaptation or mitigation as a principle or significant objective
14272,GB-1-203981-108,No adaptation or mitigation as a principle or significant objective
14273,GB-1-201499,No adaptation or mitigation as a principle or significant objective
14274,GB-GOV-1-300554-102,Adaptation or mitigation as a principle or significant objective
14275,GB-GOV-3-PMN-BIPB-EAC-1741001,No adaptation or mitigation as a principle or significant objective
14276,GB-GOV-1-300953-104,No adaptation or mitigation as a principle or significant objective
14277,GB-GOV-1-300488-101,No adaptation or mitigation as a principle or significant objective
14278,GB-1-201359,No adaptation or mitigation as a principle or significant objective
14279,GB-GOV-1-300589,No adaptation or mitigation as a principle or significant objective
14280,GB-1-202264-103,No adaptation or mitigation as a principle or significant objective
14281,GB-1-203324-101,No adaptation or mitigation as a principle or significant objective
14282,GB-1-114115,No adaptation or mitigation as a principle or significant objective
14283,GB-1-203094-103,No adaptation or mitigation as a principle or significant objective
14284,GB-GOV-1-301074-101,No adaptation or mitigation as a principle or significant objective
14285,GB-1-113299,No adaptation or mitigation as a principle or significant objective
14286,GB-1-113542,No adaptation or mitigation as a principle or significant objective
14287,GB-1-204308-102,No adaptation or mitigation as a principle or significant objective
14288,GB-1-114268-101,No adaptation or mitigation as a principle or significant objective
14289,GB-GOV-1-301530-999,No adaptation or mitigation as a principle or significant objective
14290,GB-1-202224-101,No adaptation or mitigation as a principle or significant objective
14291,GB-GOV-3-PHR-MUL-011704,No adaptation or mitigation as a principle or significant objective
14292,GB-1-113797,No adaptation or mitigation as a principle or significant objective
14293,GB-1-102571-102,No adaptation or mitigation as a principle or significant objective
14294,GB-1-200344-104,No adaptation or mitigation as a principle or significant objective
14295,GB-1-202433-106,No adaptation or mitigation as a principle or significant objective
14296,GB-1-201401-102,No adaptation or mitigation as a principle or significant objective
14297,GB-1-203978,No adaptation or mitigation as a principle or significant objective
14298,GB-1-202927-105,No adaptation or mitigation as a principle or significant objective
14299,GB-GOV-1-300885-106,Adaptation or mitigation as a principle or significant objective
14300,GB-GOV-3-Economic Security and Opportunity-BY,No adaptation or mitigation as a principle or significant objective
14301,GB-1-105471-102,No adaptation or mitigation as a principle or significant objective
14302,GB-1-114227-105,No adaptation or mitigation as a principle or significant objective
14303,GB-1-202626,No adaptation or mitigation as a principle or significant objective
14304,GB-1-107760-115,No adaptation or mitigation as a principle or significant objective
