id,iati_identifier,climate_label
2268,44000-P088544,No adaptation or mitigation as a principle or significant objective
2269,44000-P171269,Adaptation or mitigation as a principle or significant objective
2270,44000-P164129,No adaptation or mitigation as a principle or significant objective
2271,44000-P178035,No adaptation or mitigation as a principle or significant objective
2272,44000-P148560,Adaptation or mitigation as a principle or significant objective
2273,44000-P128072,No adaptation or mitigation as a principle or significant objective
2274,44000-P146334,No adaptation or mitigation as a principle or significant objective
2275,44000-P085727,No adaptation or mitigation as a principle or significant objective
2276,44000-P167588,No adaptation or mitigation as a principle or significant objective
2277,44000-P148181,No adaptation or mitigation as a principle or significant objective
2278,44000-P118152,No adaptation or mitigation as a principle or significant objective
2279,44000-P161246,Adaptation or mitigation as a principle or significant objective
2280,44000-P146482,No adaptation or mitigation as a principle or significant objective
2281,44000-P164584,No adaptation or mitigation as a principle or significant objective
2282,44000-P155229,Adaptation or mitigation as a principle or significant objective
2283,44000-P159515,No adaptation or mitigation as a principle or significant objective
2284,44000-P145610,No adaptation or mitigation as a principle or significant objective
2285,44000-P125565,No adaptation or mitigation as a principle or significant objective
2286,44000-P153892,No adaptation or mitigation as a principle or significant objective
2287,44000-P159437,No adaptation or mitigation as a principle or significant objective
2288,44000-P073886,No adaptation or mitigation as a principle or significant objective
2289,44000-P091077,No adaptation or mitigation as a principle or significant objective
2290,44000-P176619,Adaptation or mitigation as a principle or significant objective
2291,44000-P169822,Adaptation or mitigation as a principle or significant objective
2292,44000-P164431,Adaptation or mitigation as a principle or significant objective
2293,44000-P118026,No adaptation or mitigation as a principle or significant objective
2294,44000-P174116,No adaptation or mitigation as a principle or significant objective
2295,44000-P125120,No adaptation or mitigation as a principle or significant objective
2296,44000-P104881,No adaptation or mitigation as a principle or significant objective
2297,44000-P045499,No adaptation or mitigation as a principle or significant objective
2298,44000-P160748,No adaptation or mitigation as a principle or significant objective
2299,44000-P173070,Adaptation or mitigation as a principle or significant objective
2300,44000-P114827,No adaptation or mitigation as a principle or significant objective
2301,44000-P104960,No adaptation or mitigation as a principle or significant objective
2302,44000-P174434,Adaptation or mitigation as a principle or significant objective
2303,44000-P152171,No adaptation or mitigation as a principle or significant objective
2304,44000-P102262,No adaptation or mitigation as a principle or significant objective
2305,44000-P060484,No adaptation or mitigation as a principle or significant objective
2306,44000-P102771,No adaptation or mitigation as a principle or significant objective
2307,44000-P173984,No adaptation or mitigation as a principle or significant objective
2308,44000-P099751,No adaptation or mitigation as a principle or significant objective
2309,44000-P126875,No adaptation or mitigation as a principle or significant objective
2310,44000-P147183,No adaptation or mitigation as a principle or significant objective
2311,44000-P108932,No adaptation or mitigation as a principle or significant objective
2312,44000-P149526,No adaptation or mitigation as a principle or significant objective
2313,44000-P177072,Adaptation or mitigation as a principle or significant objective
2314,44000-P148861,No adaptation or mitigation as a principle or significant objective
2315,44000-P171933,Adaptation or mitigation as a principle or significant objective
2316,44000-P128023,No adaptation or mitigation as a principle or significant objective
2317,44000-P102329,No adaptation or mitigation as a principle or significant objective
2318,44000-P169561,Adaptation or mitigation as a principle or significant objective
2319,44000-P162033,No adaptation or mitigation as a principle or significant objective
2320,44000-P083997,No adaptation or mitigation as a principle or significant objective
2321,44000-P126321,No adaptation or mitigation as a principle or significant objective
2322,44000-P162904,No adaptation or mitigation as a principle or significant objective
2323,44000-P090615,No adaptation or mitigation as a principle or significant objective
